contract_multiplier,de_listed_date,exchange,listed_date,margin_rate,market_tplus,maturity_date,order_book_id,round_lot,symbol,trading_hours,type,underlying_order_book_id,underlying_symbol,order_book_id_symbol
5,2017-10-20,CZCE,2016-10-24,0.2,0,2017-10-20,TA1710,1,精对苯二甲酸710,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,TA,精对苯二甲酸710(TA1710)
5,2017-10-20,CZCE,2016-10-24,0.2,0,2017-10-20,SM1710,1,锰硅710,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,SM,锰硅710(SM1710)
5,2017-10-20,CZCE,2016-10-24,0.2,0,2017-10-20,SF1710,1,硅铁710,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,SF,硅铁710(SF1710)
100,2017-11-07,CZCE,2016-11-08,0.2,0,2017-11-07,ZC1711,1,动力煤711,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,ZC,动力煤711(ZC1711)
5,2017-11-14,CZCE,2016-11-15,0.2,0,2017-11-14,SM1711,1,锰硅711,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,SM,锰硅711(SM1711)
20,2017-11-14,CZCE,2016-11-15,0.2,0,2017-11-14,WH1711,1,优质强筋小麦711,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,WH,优质强筋小麦711(WH1711)
10,2017-11-14,DCE,2016-11-15,0.2,0,2017-11-14,C1711,1,黄玉米1711,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,C,黄玉米1711(C1711)
10,2018-05-15,DCE,2016-11-15,0.2,0,2018-05-15,A1805,1,黄大豆1号1805,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,A,黄大豆1号1805(A1805)
500,2017-11-14,DCE,2016-11-15,0.2,0,2017-11-14,BB1711,1,细木工板1711,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,BB,细木工板1711(BB1711)
10,2017-11-14,DCE,2016-11-15,0.2,0,2017-11-14,B1711,1,黄大豆2号1711,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,B,黄大豆2号1711(B1711)
500,2017-11-14,DCE,2016-11-15,0.2,0,2017-11-14,FB1711,1,中密度纤维板1711,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,FB,中密度纤维板1711(FB1711)
10,2017-11-14,DCE,2016-11-15,0.2,0,2017-11-14,CS1711,1,玉米淀粉1711,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,CS,玉米淀粉1711(CS1711)
100,2017-11-14,DCE,2016-11-15,0.2,0,2017-11-14,I1711,1,铁矿石1711,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,I,铁矿石1711(I1711)
100,2017-11-14,DCE,2016-11-15,0.2,0,2017-11-14,J1711,1,冶金焦炭1711,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,J,冶金焦炭1711(J1711)
10,2017-11-14,DCE,2016-11-15,0.2,0,2017-11-14,M1711,1,豆粕1711,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,M,豆粕1711(M1711)
60,2017-11-14,DCE,2016-11-15,0.2,0,2017-11-14,JM1711,1,焦煤1711,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,JM,焦煤1711(JM1711)
5,2017-11-14,DCE,2016-11-15,0.2,0,2017-11-14,L1711,1,线型低密度聚乙烯1711,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,L,线型低密度聚乙烯1711(L1711)
10,2017-11-27,DCE,2016-11-15,0.2,0,2017-11-27,JD1711,1,鸡蛋1711,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,JD,鸡蛋1711(JD1711)
10,2017-11-14,DCE,2016-11-15,0.2,0,2017-11-14,P1711,1,棕榈油1711,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,P,棕榈油1711(P1711)
5,2017-11-14,DCE,2016-11-15,0.2,0,2017-11-14,V1711,1,聚氯乙烯1711,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,V,聚氯乙烯1711(V1711)
10,2017-11-14,DCE,2016-11-15,0.2,0,2017-11-14,Y1711,1,豆油1711,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,Y,豆油1711(Y1711)
5,2017-11-14,DCE,2016-11-15,0.2,0,2017-11-14,PP1711,1,聚丙烯1711,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,PP,聚丙烯1711(PP1711)
5,2017-11-14,CZCE,2016-11-15,0.2,0,2017-11-14,CF1711,1,一号棉花711,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,CF,一号棉花711(CF1711)
10,2018-05-15,CZCE,2016-11-15,0.2,0,2018-05-15,SR1805,1,白砂糖805,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,SR,白砂糖805(SR1805)
5,2017-11-14,CZCE,2016-11-15,0.2,0,2017-11-14,TA1711,1,精对苯二甲酸711,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,TA,精对苯二甲酸711(TA1711)
10,2017-11-14,CZCE,2016-11-15,0.2,0,2017-11-14,OI1711,1,菜籽油711,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,OI,菜籽油711(OI1711)
20,2017-11-14,CZCE,2016-11-15,0.2,0,2017-11-14,RI1711,1,早籼稻711,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,RI,早籼稻711(RI1711)
10,2017-11-14,CZCE,2016-11-15,0.2,0,2017-11-14,MA1711,1,甲醇711,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,MA,甲醇711(MA1711)
20,2017-11-14,CZCE,2016-11-15,0.2,0,2017-11-14,FG1711,1,玻璃711,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,FG,玻璃711(FG1711)
10,2017-11-14,CZCE,2016-11-15,0.2,0,2017-11-14,RM1711,1,菜籽粕711,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,RM,菜籽粕711(RM1711)
20,2017-11-14,CZCE,2016-11-15,0.2,0,2017-11-14,JR1711,1,粳稻711,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,JR,粳稻711(JR1711)
10,2017-11-14,CZCE,2016-11-15,0.2,0,2017-11-14,RS1711,1,油菜籽711,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,RS,油菜籽711(RS1711)
20,2017-11-14,CZCE,2016-11-15,0.2,0,2017-11-14,LR1711,1,晚籼稻711,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,LR,晚籼稻711(LR1711)
5,2017-11-14,CZCE,2016-11-15,0.2,0,2017-11-14,SF1711,1,硅铁711,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,SF,硅铁711(SF1711)
50,2017-11-14,CZCE,2016-11-15,0.2,0,2017-11-14,PM1711,1,普通小麦711,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,PM,普通小麦711(PM1711)
500,2017-12-14,DCE,2016-12-15,0.2,0,2017-12-14,BB1712,1,细木工板1712,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,BB,细木工板1712(BB1712)
10,2017-12-26,DCE,2016-12-15,0.2,0,2017-12-26,JD1712,1,鸡蛋1712,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,JD,鸡蛋1712(JD1712)
500,2017-12-14,DCE,2016-12-15,0.2,0,2017-12-14,FB1712,1,中密度纤维板1712,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,FB,中密度纤维板1712(FB1712)
100,2017-12-14,DCE,2016-12-15,0.2,0,2017-12-14,I1712,1,铁矿石1712,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,I,铁矿石1712(I1712)
60,2017-12-14,DCE,2016-12-15,0.2,0,2017-12-14,JM1712,1,焦煤1712,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,JM,焦煤1712(JM1712)
5,2017-12-14,DCE,2016-12-15,0.2,0,2017-12-14,L1712,1,线型低密度聚乙烯1712,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,L,线型低密度聚乙烯1712(L1712)
100,2017-12-14,DCE,2016-12-15,0.2,0,2017-12-14,J1712,1,冶金焦炭1712,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,J,冶金焦炭1712(J1712)
10,2017-12-14,DCE,2016-12-15,0.2,0,2017-12-14,M1712,1,豆粕1712,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,M,豆粕1712(M1712)
10,2017-12-14,DCE,2016-12-15,0.2,0,2017-12-14,P1712,1,棕榈油1712,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,P,棕榈油1712(P1712)
10,2017-12-14,DCE,2016-12-15,0.2,0,2017-12-14,Y1712,1,豆油1712,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,Y,豆油1712(Y1712)
5,2017-12-14,DCE,2016-12-15,0.2,0,2017-12-14,V1712,1,聚氯乙烯1712,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,V,聚氯乙烯1712(V1712)
100,2017-12-07,CZCE,2016-12-08,0.2,0,2017-12-07,ZC1712,1,动力煤712,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,ZC,动力煤712(ZC1712)
5,2017-12-14,CZCE,2016-12-15,0.2,0,2017-12-14,TA1712,1,精对苯二甲酸712,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,TA,精对苯二甲酸712(TA1712)
5,2017-12-14,CZCE,2016-12-15,0.2,0,2017-12-14,SM1712,1,锰硅712,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,SM,锰硅712(SM1712)
20,2017-12-14,CZCE,2016-12-15,0.2,0,2017-12-14,FG1712,1,玻璃712,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,FG,玻璃712(FG1712)
5,2017-12-14,CZCE,2016-12-15,0.2,0,2017-12-14,SF1712,1,硅铁712,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,SF,硅铁712(SF1712)
10,2017-12-14,CZCE,2016-12-15,0.2,0,2017-12-14,MA1712,1,甲醇712,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,MA,甲醇712(MA1712)
500,2018-01-15,DCE,2017-01-17,0.2,0,2018-01-15,BB1801,1,细木工板1801,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,BB,细木工板1801(BB1801)
10,2018-01-15,DCE,2017-01-17,0.2,0,2018-01-15,B1801,1,黄大豆2号1801,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,B,黄大豆2号1801(B1801)
10,2018-01-15,DCE,2017-01-17,0.2,0,2018-01-15,C1801,1,黄玉米1801,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,C,黄玉米1801(C1801)
10,2018-01-15,DCE,2017-01-17,0.2,0,2018-01-15,CS1801,1,玉米淀粉1801,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,CS,玉米淀粉1801(CS1801)
500,2018-01-15,DCE,2017-01-17,0.2,0,2018-01-15,FB1801,1,中密度纤维板1801,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,FB,中密度纤维板1801(FB1801)
100,2018-01-15,DCE,2017-01-17,0.2,0,2018-01-15,I1801,1,铁矿石1801,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,I,铁矿石1801(I1801)
100,2018-01-15,DCE,2017-01-17,0.2,0,2018-01-15,J1801,1,冶金焦炭1801,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,J,冶金焦炭1801(J1801)
10,2018-01-26,DCE,2017-01-17,0.2,0,2018-01-26,JD1801,1,鸡蛋1801,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,JD,鸡蛋1801(JD1801)
10,2018-01-15,DCE,2017-01-17,0.2,0,2018-01-15,Y1801,1,豆油1801,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,Y,豆油1801(Y1801)
5,2018-01-15,DCE,2017-01-17,0.2,0,2018-01-15,L1801,1,线型低密度聚乙烯1801,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,L,线型低密度聚乙烯1801(L1801)
10,2018-01-15,DCE,2017-01-17,0.2,0,2018-01-15,M1801,1,豆粕1801,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,M,豆粕1801(M1801)
10,2018-01-15,DCE,2017-01-17,0.2,0,2018-01-15,P1801,1,棕榈油1801,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,P,棕榈油1801(P1801)
5,2018-01-15,DCE,2017-01-17,0.2,0,2018-01-15,PP1801,1,聚丙烯1801,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,PP,聚丙烯1801(PP1801)
5,2018-01-15,DCE,2017-01-17,0.2,0,2018-01-15,V1801,1,聚氯乙烯1801,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,V,聚氯乙烯1801(V1801)
60,2018-01-15,DCE,2017-01-17,0.2,0,2018-01-15,JM1801,1,焦煤1801,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,JM,焦煤1801(JM1801)
10,2018-01-15,CZCE,2017-01-17,0.2,0,2018-01-15,RM1801,1,菜籽粕801,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,RM,菜籽粕801(RM1801)
100,2018-01-08,CZCE,2017-01-10,0.2,0,2018-01-08,ZC1801,1,动力煤801,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,ZC,动力煤801(ZC1801)
20,2018-01-15,CZCE,2017-01-17,0.2,0,2018-01-15,JR1801,1,粳稻801,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,JR,粳稻801(JR1801)
20,2018-01-15,CZCE,2017-01-17,0.2,0,2018-01-15,LR1801,1,晚籼稻801,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,LR,晚籼稻801(LR1801)
5,2018-01-15,CZCE,2017-01-17,0.2,0,2018-01-15,SF1801,1,硅铁801,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,SF,硅铁801(SF1801)
5,2018-01-15,CZCE,2017-01-17,0.2,0,2018-01-15,SM1801,1,锰硅801,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,SM,锰硅801(SM1801)
10,2018-01-15,CZCE,2017-01-17,0.2,0,2018-01-15,MA1801,1,甲醇801,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,MA,甲醇801(MA1801)
50,2018-01-15,CZCE,2017-01-17,0.2,0,2018-01-15,PM1801,1,普通小麦801,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,PM,普通小麦801(PM1801)
5,2018-01-15,CZCE,2017-01-17,0.2,0,2018-01-15,CF1801,1,一号棉花801,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,CF,一号棉花801(CF1801)
20,2018-01-15,CZCE,2017-01-17,0.2,0,2018-01-15,WH1801,1,优质强筋小麦801,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,WH,优质强筋小麦801(WH1801)
5,2018-01-15,CZCE,2017-01-17,0.2,0,2018-01-15,TA1801,1,精对苯二甲酸801,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,TA,精对苯二甲酸801(TA1801)
10,2018-01-15,CZCE,2017-01-17,0.2,0,2018-01-15,OI1801,1,菜籽油801,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,OI,菜籽油801(OI1801)
20,2018-01-15,CZCE,2017-01-17,0.2,0,2018-01-15,RI1801,1,早籼稻801,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,RI,早籼稻801(RI1801)
10,2018-07-13,CZCE,2017-01-17,0.2,0,2018-07-13,SR1807,1,白砂糖807,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,SR,白砂糖807(SR1807)
20,2018-01-15,CZCE,2017-01-17,0.2,0,2018-01-15,FG1801,1,玻璃801,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,FG,玻璃801(FG1801)
500,2018-02-14,DCE,2017-02-17,0.2,0,2018-02-14,BB1802,1,细木工板1802,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,BB,细木工板1802(BB1802)
500,2018-02-14,DCE,2017-02-17,0.2,0,2018-02-14,FB1802,1,中密度纤维板1802,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,FB,中密度纤维板1802(FB1802)
100,2018-02-14,DCE,2017-02-17,0.2,0,2018-02-14,J1802,1,冶金焦炭1802,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,J,冶金焦炭1802(J1802)
100,2018-02-14,DCE,2017-02-17,0.2,0,2018-02-14,I1802,1,铁矿石1802,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,I,铁矿石1802(I1802)
10,2018-02-23,DCE,2017-02-17,0.2,0,2018-02-23,JD1802,1,鸡蛋1802,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,JD,鸡蛋1802(JD1802)
60,2018-02-14,DCE,2017-02-17,0.2,0,2018-02-14,JM1802,1,焦煤1802,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,JM,焦煤1802(JM1802)
10,2018-02-14,DCE,2017-02-17,0.2,0,2018-02-14,P1802,1,棕榈油1802,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,P,棕榈油1802(P1802)
5,2018-02-14,DCE,2017-02-17,0.2,0,2018-02-14,V1802,1,聚氯乙烯1802,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,V,聚氯乙烯1802(V1802)
5,2018-02-14,DCE,2017-02-17,0.2,0,2018-02-14,PP1802,1,聚丙烯1802,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,PP,聚丙烯1802(PP1802)
5,2018-02-14,DCE,2017-02-17,0.2,0,2018-02-14,L1802,1,线型低密度聚乙烯1802,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,L,线型低密度聚乙烯1802(L1802)
100,2018-02-07,CZCE,2017-02-10,0.2,0,2018-02-07,ZC1802,1,动力煤802,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,ZC,动力煤802(ZC1802)
5,2018-02-14,CZCE,2017-02-17,0.2,0,2018-02-14,TA1802,1,精对苯二甲酸802,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,TA,精对苯二甲酸802(TA1802)
5,2018-02-14,CZCE,2017-02-17,0.2,0,2018-02-14,SM1802,1,锰硅802,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,SM,锰硅802(SM1802)
20,2018-02-14,CZCE,2017-02-17,0.2,0,2018-02-14,FG1802,1,玻璃802,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,FG,玻璃802(FG1802)
10,2018-02-14,CZCE,2017-02-17,0.2,0,2018-02-14,MA1802,1,甲醇802,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,MA,甲醇802(MA1802)
5,2018-02-14,CZCE,2017-02-17,0.2,0,2018-02-14,SF1802,1,硅铁802,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,SF,硅铁802(SF1802)
20,2018-03-14,CZCE,2017-03-15,0.2,0,2018-03-14,WH1803,1,优质强筋小麦803,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,WH,优质强筋小麦803(WH1803)
5,2018-03-14,CZCE,2017-03-15,0.2,0,2018-03-14,CF1803,1,一号棉花803,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,CF,一号棉花803(CF1803)
5,2018-03-14,CZCE,2017-03-15,0.2,0,2018-03-14,TA1803,1,精对苯二甲酸803,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,TA,精对苯二甲酸803(TA1803)
10,2018-09-14,CZCE,2017-03-15,0.2,0,2018-09-14,SR1809,1,白砂糖809,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,SR,白砂糖809(SR1809)
10,2018-03-14,CZCE,2017-03-15,0.2,0,2018-03-14,OI1803,1,菜籽油803,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,OI,菜籽油803(OI1803)
20,2018-03-14,CZCE,2017-03-15,0.2,0,2018-03-14,RI1803,1,早籼稻803,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,RI,早籼稻803(RI1803)
10,2018-03-14,DCE,2017-03-15,0.2,0,2018-03-14,M1803,1,豆粕1803,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,M,豆粕1803(M1803)
10,2018-03-14,DCE,2017-03-15,0.2,0,2018-03-14,P1803,1,棕榈油1803,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,P,棕榈油1803(P1803)
5,2018-03-14,DCE,2017-03-15,0.2,0,2018-03-14,PP1803,1,聚丙烯1803,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,PP,聚丙烯1803(PP1803)
10,2018-03-14,DCE,2017-03-15,0.2,0,2018-03-14,Y1803,1,豆油1803,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,Y,豆油1803(Y1803)
5,2018-03-14,DCE,2017-03-15,0.2,0,2018-03-14,V1803,1,聚氯乙烯1803,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,V,聚氯乙烯1803(V1803)
10,2018-03-14,DCE,2017-03-15,0.2,0,2018-03-14,B1803,1,黄大豆2号1803,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,B,黄大豆2号1803(B1803)
10,2018-03-14,DCE,2017-03-15,0.2,0,2018-03-14,CS1803,1,玉米淀粉1803,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,CS,玉米淀粉1803(CS1803)
10,2018-03-14,CZCE,2017-03-15,0.2,0,2018-03-14,MA1803,1,甲醇803,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,MA,甲醇803(MA1803)
20,2018-03-14,CZCE,2017-03-15,0.2,0,2018-03-14,FG1803,1,玻璃803,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,FG,玻璃803(FG1803)
10,2018-03-14,CZCE,2017-03-15,0.2,0,2018-03-14,RM1803,1,菜籽粕803,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,RM,菜籽粕803(RM1803)
20,2018-03-14,CZCE,2017-03-15,0.2,0,2018-03-14,JR1803,1,粳稻803,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,JR,粳稻803(JR1803)
5,2018-03-14,CZCE,2017-03-15,0.2,0,2018-03-14,SF1803,1,硅铁803,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,SF,硅铁803(SF1803)
20,2018-03-14,CZCE,2017-03-15,0.2,0,2018-03-14,LR1803,1,晚籼稻803,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,LR,晚籼稻803(LR1803)
50,2018-03-14,CZCE,2017-03-15,0.2,0,2018-03-14,PM1803,1,普通小麦803,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,PM,普通小麦803(PM1803)
100,2018-03-07,CZCE,2017-03-08,0.2,0,2018-03-07,ZC1803,1,动力煤803,"21:01-23:30,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,ZC,动力煤803(ZC1803)
5,2018-03-14,CZCE,2017-03-15,0.2,0,2018-03-14,SM1803,1,锰硅803,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,SM,锰硅803(SM1803)
10,2018-03-14,DCE,2017-03-15,0.2,0,2018-03-14,C1803,1,黄玉米1803,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,C,黄玉米1803(C1803)
500,2018-03-14,DCE,2017-03-15,0.2,0,2018-03-14,BB1803,1,细木工板1803,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,BB,细木工板1803(BB1803)
500,2018-03-14,DCE,2017-03-15,0.2,0,2018-03-14,FB1803,1,中密度纤维板1803,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,FB,中密度纤维板1803(FB1803)
100,2018-03-14,DCE,2017-03-15,0.2,0,2018-03-14,I1803,1,铁矿石1803,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,I,铁矿石1803(I1803)
100,2018-03-14,DCE,2017-03-15,0.2,0,2018-03-14,J1803,1,冶金焦炭1803,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,J,冶金焦炭1803(J1803)
10,2018-09-14,DCE,2017-03-15,0.2,0,2018-09-14,A1809,1,黄大豆1号1809,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,A,黄大豆1号1809(A1809)
10,2018-03-27,DCE,2017-03-15,0.2,0,2018-03-27,JD1803,1,鸡蛋1803,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,JD,鸡蛋1803(JD1803)
60,2018-03-14,DCE,2017-03-15,0.2,0,2018-03-14,JM1803,1,焦煤1803,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,JM,焦煤1803(JM1803)
5,2018-03-14,DCE,2017-03-15,0.2,0,2018-03-14,L1803,1,线型低密度聚乙烯1803,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,L,线型低密度聚乙烯1803(L1803)
500,2018-04-17,DCE,2017-04-19,0.2,0,2018-04-17,BB1804,1,细木工板1804,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,BB,细木工板1804(BB1804)
500,2018-04-17,DCE,2017-04-19,0.2,0,2018-04-17,FB1804,1,中密度纤维板1804,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,FB,中密度纤维板1804(FB1804)
100,2018-04-17,DCE,2017-04-19,0.2,0,2018-04-17,I1804,1,铁矿石1804,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,I,铁矿石1804(I1804)
100,2018-04-17,DCE,2017-04-19,0.2,0,2018-04-17,J1804,1,冶金焦炭1804,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,J,冶金焦炭1804(J1804)
10,2018-04-24,DCE,2017-04-26,0.2,0,2018-04-24,JD1804,1,鸡蛋1804,"09:01-10:15,10:31-11:30,13:31-15:00",Future,null,JD,鸡蛋1804(JD1804)
60,2018-04-17,DCE,2017-04-19,0.2,0,2018-04-17,JM1804,1,焦煤1804,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,JM,焦煤1804(JM1804)
5,2018-04-17,DCE,2017-04-19,0.2,0,2018-04-17,L1804,1,线型低密度聚乙烯1804,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,L,线型低密度聚乙烯1804(L1804)
10,2018-04-17,DCE,2017-04-19,0.2,0,2018-04-17,P1804,1,棕榈油1804,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,P,棕榈油1804(P1804)
5,2018-04-17,DCE,2017-04-19,0.2,0,2018-04-17,PP1804,1,聚丙烯1804,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,PP,聚丙烯1804(PP1804)
